,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
6267,0,73,186.0,96.0,20.0,103.0,40.4,159.0
6268,0,39,189.0,91.0,13.0,91.0,39.8,57.0
6269,0,27,184.0,87.0,3.0,81.0,38.6,7.0
6270,0,23,179.0,84.0,26.0,107.0,40.6,153.0
6271,0,57,188.0,92.0,7.0,92.0,39.4,38.0
6272,0,23,193.0,93.0,6.0,84.0,38.9,16.0
6273,0,26,196.0,95.0,2.0,88.0,38.5,7.0
6274,0,24,199.0,102.0,4.0,86.0,39.2,13.0
6275,1,25,163.0,64.0,7.0,97.0,39.7,35.0
6276,0,42,192.0,90.0,18.0,94.0,40.3,90.0
6277,0,27,174.0,75.0,21.0,106.0,40.6,120.0
6278,0,61,168.0,76.0,27.0,113.0,40.7,228.0
6279,1,38,165.0,61.0,25.0,107.0,40.6,160.0
6280,1,72,157.0,53.0,6.0,82.0,39.2,27.0
6281,1,22,175.0,64.0,29.0,108.0,40.5,179.0
6282,1,53,156.0,60.0,26.0,104.0,40.7,165.0
6283,0,29,182.0,82.0,25.0,105.0,40.6,146.0
6284,0,61,187.0,90.0,11.0,90.0,39.8,58.0
6285,1,36,167.0,65.0,29.0,117.0,40.6,214.0
6286,1,20,183.0,81.0,5.0,87.0,39.2,18.0
6287,0,38,172.0,73.0,10.0,91.0,40.1,40.0
6288,1,30,177.0,73.0,19.0,88.0,40.5,77.0
6289,1,31,161.0,55.0,4.0,87.0,39.1,17.0
6290,1,30,167.0,72.0,12.0,95.0,40.4,58.0
6291,0,49,187.0,89.0,24.0,99.0,40.7,145.0
6292,1,40,178.0,77.0,14.0,89.0,40.3,60.0
6293,1,41,180.0,73.0,29.0,119.0,41.1,219.0
6294,0,41,179.0,83.0,26.0,107.0,40.5,175.0
6295,1,77,178.0,73.0,9.0,84.0,39.8,40.0
6296,1,40,158.0,59.0,5.0,87.0,39.1,22.0
6297,0,64,172.0,73.0,22.0,102.0,40.5,151.0
6298,1,23,167.0,61.0,10.0,92.0,39.6,45.0
6299,0,66,163.0,69.0,16.0,90.0,40.4,81.0
6300,0,71,179.0,82.0,19.0,89.0,40.6,103.0
6301,0,35,187.0,94.0,18.0,105.0,40.5,115.0
6302,0,30,199.0,100.0,24.0,105.0,40.6,150.0
6303,0,55,179.0,87.0,3.0,80.0,38.6,10.0
6304,0,56,182.0,87.0,16.0,91.0,39.9,82.0
6305,1,49,156.0,57.0,25.0,112.0,40.9,179.0
6306,1,59,168.0,67.0,13.0,89.0,39.8,62.0
6307,0,24,203.0,103.0,11.0,93.0,40.0,47.0
6308,0,49,182.0,85.0,9.0,87.0,39.5,37.0
6309,0,49,183.0,89.0,25.0,111.0,40.8,196.0
6310,0,40,199.0,96.0,19.0,92.0,40.5,89.0
6311,1,50,169.0,68.0,25.0,100.0,40.8,144.0
6312,0,44,194.0,98.0,20.0,101.0,40.6,126.0
6313,0,36,176.0,75.0,20.0,103.0,40.3,114.0
6314,1,51,150.0,57.0,18.0,100.0,40.1,107.0
6315,1,35,165.0,65.0,22.0,95.0,41.0,110.0
6316,0,55,178.0,76.0,10.0,93.0,39.6,51.0
6317,0,55,171.0,73.0,14.0,101.0,40.0,88.0
6318,0,56,189.0,98.0,6.0,83.0,39.2,25.0
6319,1,28,157.0,61.0,17.0,90.0,40.5,75.0
6320,0,29,179.0,83.0,20.0,98.0,40.5,96.0
6321,1,60,174.0,67.0,11.0,99.0,39.7,64.0
6322,0,20,192.0,89.0,10.0,89.0,39.6,31.0
6323,1,25,155.0,59.0,14.0,86.0,40.1,55.0
6324,0,29,182.0,84.0,10.0,99.0,39.8,50.0
6325,0,41,175.0,82.0,4.0,80.0,38.9,11.0
6326,1,44,149.0,50.0,20.0,94.0,40.4,105.0
6327,0,21,185.0,84.0,15.0,100.0,40.0,71.0
6328,0,20,176.0,78.0,18.0,89.0,40.4,52.0
6329,0,56,183.0,86.0,19.0,103.0,40.3,131.0
6330,1,20,146.0,50.0,19.0,101.0,40.4,106.0
6331,1,45,159.0,53.0,22.0,97.0,40.5,122.0
6332,0,35,190.0,92.0,20.0,94.0,40.8,94.0
6333,1,30,161.0,56.0,15.0,95.0,39.9,76.0
6334,1,40,170.0,67.0,6.0,82.0,39.4,22.0
6335,1,70,172.0,67.0,12.0,94.0,40.1,66.0
6336,0,37,179.0,79.0,3.0,85.0,38.6,9.0
6337,1,20,168.0,59.0,2.0,85.0,37.9,8.0
6338,0,35,192.0,92.0,2.0,82.0,38.5,6.0
6339,0,63,169.0,70.0,15.0,95.0,40.6,86.0
6340,1,69,160.0,68.0,22.0,101.0,40.5,137.0
6341,0,70,177.0,80.0,25.0,105.0,40.7,194.0
6342,1,20,171.0,69.0,9.0,99.0,39.6,46.0
6343,0,31,187.0,92.0,4.0,90.0,38.6,16.0
6344,0,34,192.0,90.0,3.0,83.0,38.3,9.0
6345,0,48,178.0,75.0,15.0,91.0,40.4,67.0
6346,0,43,192.0,95.0,18.0,93.0,40.5,90.0
6347,0,37,182.0,80.0,6.0,88.0,39.1,22.0
6348,0,74,180.0,86.0,9.0,88.0,39.7,50.0
6349,0,43,197.0,96.0,4.0,90.0,38.9,18.0
6350,0,35,179.0,77.0,25.0,105.0,40.6,150.0
6351,1,22,152.0,50.0,10.0,94.0,39.5,49.0
6352,0,63,202.0,102.0,1.0,91.0,37.4,6.0
6353,0,29,176.0,79.0,4.0,82.0,39.1,9.0
6354,0,21,188.0,82.0,2.0,85.0,38.1,5.0
6355,1,44,160.0,61.0,1.0,79.0,37.8,4.0
6356,1,28,149.0,54.0,22.0,97.0,40.6,115.0
6357,1,62,191.0,91.0,25.0,100.0,40.6,142.0
6358,0,59,191.0,97.0,9.0,86.0,39.7,43.0
6359,0,76,176.0,79.0,18.0,98.0,40.1,126.0
6360,1,32,159.0,63.0,23.0,103.0,40.3,134.0
6361,1,53,169.0,64.0,11.0,96.0,39.7,60.0
6362,1,20,161.0,57.0,14.0,95.0,40.0,68.0
6363,0,49,173.0,79.0,27.0,109.0,40.8,198.0
6364,0,23,195.0,93.0,5.0,85.0,38.8,14.0
6365,0,51,174.0,80.0,18.0,82.0,40.4,61.0
6366,0,26,199.0,104.0,24.0,98.0,40.8,123.0
6367,1,44,149.0,56.0,9.0,90.0,39.4,43.0
6368,1,21,163.0,61.0,7.0,87.0,39.2,28.0
6369,1,60,152.0,54.0,3.0,86.0,38.5,14.0
6370,0,42,181.0,84.0,11.0,94.0,39.8,53.0
6371,0,31,190.0,93.0,13.0,94.0,39.8,59.0
6372,0,32,202.0,99.0,13.0,96.0,40.1,65.0
6373,1,70,163.0,68.0,23.0,92.0,40.7,121.0
6374,0,66,176.0,83.0,27.0,102.0,40.7,194.0
6375,1,24,157.0,57.0,27.0,100.0,40.7,147.0
6376,0,65,181.0,79.0,6.0,85.0,39.1,27.0
6377,0,71,185.0,92.0,29.0,113.0,40.6,269.0
6378,1,65,171.0,66.0,27.0,104.0,40.9,175.0
6379,1,41,157.0,59.0,3.0,85.0,38.6,12.0
6380,1,25,175.0,61.0,2.0,90.0,38.3,9.0
6381,0,50,183.0,91.0,15.0,108.0,40.0,112.0
6382,0,30,158.0,62.0,21.0,106.0,40.4,118.0
6383,0,54,187.0,88.0,23.0,101.0,40.9,151.0
6384,1,53,160.0,64.0,27.0,103.0,41.0,167.0
6385,1,36,162.0,58.0,10.0,95.0,40.0,51.0
6386,1,38,159.0,58.0,14.0,82.0,40.2,53.0
6387,1,40,178.0,75.0,24.0,108.0,40.8,152.0
6388,0,44,200.0,103.0,16.0,97.0,40.4,93.0
6389,0,51,173.0,77.0,17.0,95.0,40.3,90.0
6390,0,27,169.0,69.0,16.0,102.0,40.2,80.0
6391,1,46,179.0,67.0,10.0,97.0,39.5,54.0
6392,1,30,162.0,57.0,15.0,88.0,40.3,64.0
6393,1,25,173.0,65.0,18.0,96.0,40.4,89.0
6394,0,52,174.0,81.0,19.0,106.0,40.7,134.0
6395,0,63,188.0,94.0,19.0,91.0,40.3,107.0
6396,1,20,173.0,72.0,8.0,79.0,39.5,23.0
6397,0,28,170.0,72.0,10.0,91.0,39.7,35.0
6398,0,33,193.0,98.0,2.0,77.0,38.1,4.0
6399,0,24,170.0,68.0,15.0,94.0,40.1,54.0
6400,1,25,156.0,59.0,6.0,89.0,39.2,26.0
6401,1,20,156.0,53.0,28.0,102.0,41.0,158.0
6402,1,74,173.0,78.0,30.0,107.0,40.9,204.0
6403,0,26,176.0,84.0,15.0,92.0,40.2,57.0
6404,0,28,161.0,66.0,13.0,83.0,39.8,28.0
6405,0,63,183.0,86.0,20.0,100.0,40.2,136.0
6406,1,55,166.0,66.0,10.0,94.0,39.6,52.0
6407,0,65,191.0,99.0,19.0,98.0,40.1,131.0
6408,0,22,186.0,87.0,22.0,104.0,40.8,120.0
6409,1,30,168.0,65.0,29.0,114.0,40.9,201.0
6410,1,52,154.0,53.0,25.0,101.0,40.7,153.0
6411,0,41,190.0,88.0,24.0,103.0,40.6,150.0
6412,0,26,187.0,89.0,22.0,103.0,40.7,122.0
6413,1,46,158.0,60.0,23.0,109.0,40.6,156.0
6414,0,53,185.0,88.0,3.0,84.0,38.4,12.0
6415,0,55,193.0,99.0,6.0,89.0,39.2,30.0
6416,0,20,192.0,87.0,3.0,89.0,38.7,9.0
6417,0,73,170.0,75.0,5.0,89.0,38.9,27.0
6418,1,64,166.0,69.0,27.0,107.0,40.4,182.0
6419,0,46,194.0,91.0,14.0,91.0,40.0,66.0
6420,0,35,181.0,78.0,10.0,91.0,39.5,39.0
6421,0,63,187.0,91.0,26.0,108.0,40.8,211.0
6422,0,26,187.0,83.0,29.0,110.0,41.0,187.0
6423,0,41,204.0,101.0,26.0,102.0,40.0,166.0
6424,1,53,181.0,77.0,9.0,82.0,39.8,34.0
6425,0,22,190.0,98.0,24.0,101.0,40.3,126.0
6426,0,60,187.0,91.0,18.0,99.0,39.9,119.0
6427,0,30,204.0,98.0,27.0,116.0,41.0,213.0
6428,0,65,183.0,89.0,23.0,103.0,40.7,171.0
6429,1,23,175.0,68.0,11.0,92.0,40.1,49.0
6430,1,20,171.0,60.0,27.0,105.0,40.6,159.0
6431,1,33,183.0,77.0,3.0,86.0,38.8,12.0
6432,0,71,189.0,95.0,5.0,77.0,38.8,20.0
6433,0,29,187.0,91.0,24.0,103.0,40.6,137.0
6434,1,67,167.0,71.0,21.0,98.0,40.3,122.0
6435,1,21,156.0,58.0,15.0,96.0,40.6,74.0
6436,0,28,178.0,82.0,4.0,87.0,38.7,12.0
6437,1,26,155.0,52.0,21.0,94.0,40.5,103.0
6438,0,76,188.0,90.0,29.0,102.0,40.7,227.0
6439,1,32,170.0,67.0,8.0,86.0,39.7,32.0
6440,0,43,178.0,83.0,13.0,83.0,40.3,42.0
6441,0,30,175.0,78.0,22.0,100.0,40.3,111.0
6442,0,43,191.0,91.0,21.0,98.0,40.7,119.0
6443,0,38,193.0,90.0,10.0,98.0,40.0,54.0
6444,0,20,167.0,70.0,18.0,91.0,40.7,55.0
6445,1,63,169.0,69.0,12.0,90.0,39.9,59.0
6446,0,48,199.0,106.0,7.0,85.0,39.3,30.0
6447,1,47,155.0,55.0,16.0,93.0,40.5,82.0
6448,1,66,165.0,71.0,13.0,92.0,40.0,67.0
6449,0,39,196.0,98.0,6.0,88.0,39.2,25.0
6450,1,42,164.0,57.0,20.0,99.0,40.7,113.0
6451,1,26,166.0,58.0,28.0,109.0,40.8,180.0
6452,0,26,187.0,93.0,26.0,106.0,40.7,158.0
6453,0,37,180.0,77.0,24.0,104.0,40.5,143.0
6454,0,44,184.0,86.0,25.0,114.0,40.8,200.0
6455,1,21,160.0,57.0,18.0,97.0,40.2,91.0
6456,1,35,169.0,67.0,4.0,83.0,38.6,15.0
6457,1,34,167.0,66.0,12.0,99.0,39.9,65.0
6458,1,66,161.0,63.0,8.0,96.0,40.1,45.0
6459,1,36,160.0,62.0,13.0,99.0,40.1,71.0
6460,0,26,154.0,57.0,6.0,96.0,39.3,23.0
6461,0,25,191.0,94.0,5.0,90.0,39.5,18.0
6462,0,30,181.0,82.0,19.0,101.0,40.4,100.0
6463,1,46,146.0,55.0,5.0,92.0,39.1,25.0
6464,0,30,190.0,89.0,16.0,95.0,40.1,72.0
6465,1,55,157.0,57.0,24.0,105.0,40.5,157.0
6466,1,32,142.0,47.0,28.0,115.0,40.7,205.0
6467,1,22,156.0,50.0,4.0,83.0,39.0,15.0
6468,1,42,159.0,57.0,12.0,93.0,39.8,60.0
6469,1,34,155.0,55.0,28.0,108.0,40.9,182.0
6470,0,66,171.0,72.0,18.0,105.0,40.5,133.0
6471,0,28,199.0,95.0,29.0,109.0,41.2,193.0
6472,1,21,169.0,66.0,10.0,98.0,40.1,51.0
6473,0,79,186.0,92.0,4.0,80.0,38.9,19.0
6474,0,46,189.0,89.0,20.0,95.0,40.5,106.0
6475,1,29,174.0,75.0,14.0,95.0,40.1,67.0
6476,1,54,171.0,70.0,8.0,78.0,39.1,28.0
6477,0,61,184.0,91.0,13.0,91.0,40.0,71.0
6478,1,55,165.0,67.0,11.0,97.0,40.1,61.0
6479,1,51,169.0,68.0,17.0,105.0,40.4,107.0
6480,0,24,187.0,92.0,7.0,94.0,39.8,29.0
6481,1,20,168.0,63.0,22.0,104.0,40.7,126.0
6482,0,42,163.0,63.0,9.0,89.0,39.6,33.0
6483,0,20,182.0,85.0,3.0,81.0,38.6,6.0
6484,1,24,175.0,66.0,17.0,93.0,40.5,78.0
6485,0,54,197.0,104.0,10.0,96.0,39.8,62.0
6486,1,66,167.0,64.0,14.0,95.0,39.8,78.0
6487,1,63,162.0,58.0,19.0,107.0,40.5,131.0
6488,1,31,166.0,70.0,17.0,95.0,40.1,83.0
6489,1,22,164.0,55.0,6.0,87.0,39.1,24.0
6490,0,21,192.0,94.0,10.0,90.0,39.6,34.0
6491,1,37,171.0,66.0,10.0,88.0,39.9,43.0
6492,1,47,158.0,54.0,26.0,113.0,40.4,190.0
6493,0,35,187.0,90.0,17.0,98.0,40.2,89.0
6494,1,27,176.0,69.0,6.0,82.0,39.2,21.0
6495,1,26,177.0,75.0,15.0,94.0,40.6,69.0
6496,1,57,160.0,57.0,2.0,90.0,38.0,10.0
6497,0,30,194.0,91.0,26.0,112.0,40.7,185.0
6498,1,40,176.0,72.0,4.0,84.0,38.6,15.0
6499,1,59,166.0,70.0,5.0,86.0,38.8,22.0
6500,0,38,182.0,80.0,23.0,106.0,41.0,147.0
6501,1,32,162.0,64.0,28.0,105.0,40.5,169.0
6502,0,25,196.0,102.0,14.0,87.0,39.9,47.0
6503,0,70,190.0,97.0,4.0,88.0,39.2,22.0
6504,1,29,178.0,76.0,17.0,99.0,40.1,88.0
6505,0,59,194.0,93.0,28.0,105.0,40.7,210.0
6506,1,61,163.0,64.0,10.0,95.0,39.6,55.0
6507,1,52,152.0,58.0,10.0,92.0,39.5,51.0
6508,0,23,180.0,81.0,18.0,94.0,40.6,70.0
6509,1,34,169.0,62.0,4.0,78.0,38.9,13.0
6510,1,53,177.0,76.0,15.0,94.0,40.1,76.0
6511,1,77,174.0,74.0,23.0,106.0,40.5,156.0
6512,1,67,168.0,64.0,6.0,93.0,39.3,32.0
6513,1,41,165.0,62.0,26.0,113.0,40.8,184.0
6514,0,49,198.0,97.0,22.0,93.0,40.9,117.0
6515,0,20,179.0,81.0,6.0,90.0,39.1,19.0
6516,0,66,190.0,94.0,25.0,101.0,40.8,182.0
6517,0,58,177.0,85.0,11.0,83.0,39.6,44.0
6518,1,32,185.0,85.0,8.0,87.0,39.8,31.0
6519,1,57,166.0,67.0,2.0,83.0,38.5,8.0
6520,1,48,168.0,75.0,30.0,101.0,41.1,172.0
6521,0,22,180.0,79.0,13.0,87.0,40.1,35.0
6522,1,20,171.0,61.0,16.0,96.0,40.5,78.0
6523,1,30,176.0,74.0,25.0,108.0,40.6,155.0
6524,0,78,184.0,86.0,26.0,107.0,40.6,223.0
6525,0,23,189.0,90.0,15.0,90.0,40.1,52.0
6526,0,58,175.0,78.0,19.0,100.0,40.6,121.0
6527,0,21,179.0,83.0,24.0,102.0,40.5,120.0
6528,1,44,178.0,71.0,24.0,99.0,40.6,132.0
6529,1,20,158.0,60.0,17.0,91.0,40.2,74.0
6530,1,61,174.0,69.0,10.0,90.0,39.4,49.0
6531,1,22,189.0,82.0,19.0,93.0,40.6,82.0
6532,1,36,153.0,57.0,2.0,91.0,38.6,9.0
6533,0,38,198.0,106.0,26.0,99.0,40.8,153.0
6534,1,36,155.0,65.0,23.0,101.0,40.2,130.0
6535,1,37,177.0,67.0,29.0,109.0,41.1,189.0
6536,1,20,171.0,68.0,23.0,99.0,41.1,118.0
6537,0,33,181.0,81.0,19.0,102.0,40.6,105.0
6538,0,21,186.0,79.0,29.0,111.0,41.0,182.0
6539,1,27,164.0,57.0,18.0,101.0,40.5,101.0
6540,0,62,178.0,78.0,17.0,101.0,40.1,114.0
6541,0,21,178.0,81.0,17.0,97.0,40.1,72.0
6542,1,57,171.0,74.0,2.0,73.0,38.6,6.0
6543,1,20,173.0,70.0,16.0,92.0,40.4,70.0
6544,1,25,180.0,77.0,7.0,86.0,39.8,26.0
6545,0,29,185.0,86.0,23.0,106.0,40.7,140.0
6546,1,55,160.0,62.0,4.0,87.0,39.1,18.0
6547,0,26,175.0,72.0,22.0,96.0,40.7,91.0
6548,0,25,184.0,85.0,22.0,99.0,40.4,106.0
6549,0,67,180.0,81.0,4.0,82.0,39.0,17.0
6550,1,79,168.0,67.0,16.0,89.0,39.9,82.0
6551,1,60,176.0,71.0,24.0,107.0,41.0,160.0
6552,0,63,194.0,106.0,8.0,82.0,39.6,36.0
6553,0,49,188.0,89.0,29.0,107.0,40.6,210.0
6554,0,63,193.0,93.0,28.0,111.0,41.0,241.0
6555,1,69,179.0,76.0,9.0,87.0,39.7,41.0
6556,0,40,175.0,73.0,20.0,97.0,40.5,99.0
6557,1,77,153.0,54.0,22.0,102.0,40.7,146.0
6558,0,45,183.0,85.0,17.0,100.0,40.2,101.0
6559,0,24,196.0,93.0,10.0,100.0,40.0,51.0
6560,1,23,155.0,57.0,5.0,91.0,39.0,22.0
6561,0,22,163.0,65.0,9.0,92.0,40.0,29.0
6562,0,77,162.0,69.0,8.0,89.0,39.4,44.0
6563,0,41,197.0,102.0,24.0,108.0,40.2,175.0
6564,1,20,152.0,54.0,17.0,94.0,40.3,81.0
6565,0,40,199.0,105.0,20.0,105.0,40.8,137.0
6566,0,42,196.0,93.0,14.0,93.0,40.0,68.0
6567,0,51,193.0,93.0,28.0,115.0,40.8,242.0
6568,0,48,181.0,87.0,3.0,77.0,38.7,8.0
6569,0,33,196.0,99.0,28.0,110.0,40.5,200.0
6570,0,25,179.0,76.0,11.0,90.0,40.3,36.0
6571,1,53,170.0,64.0,28.0,104.0,40.7,176.0
6572,1,35,182.0,78.0,23.0,100.0,40.6,123.0
6573,1,57,172.0,73.0,5.0,86.0,39.5,22.0
6574,1,26,160.0,61.0,22.0,110.0,40.7,143.0
6575,0,70,171.0,79.0,13.0,94.0,39.9,79.0
6576,1,43,170.0,73.0,20.0,90.0,40.8,90.0
6577,1,36,163.0,67.0,27.0,97.0,40.7,141.0
6578,0,41,178.0,79.0,19.0,104.0,40.2,118.0
6579,1,26,157.0,56.0,15.0,96.0,40.3,76.0
6580,0,43,180.0,79.0,1.0,78.0,37.4,2.0
6581,1,26,157.0,54.0,19.0,97.0,40.6,99.0
6582,1,30,165.0,65.0,16.0,101.0,40.3,89.0
6583,0,47,190.0,96.0,7.0,86.0,39.7,29.0
6584,1,52,154.0,57.0,11.0,89.0,40.1,53.0
6585,1,25,158.0,58.0,27.0,115.0,40.9,191.0
6586,1,23,155.0,59.0,29.0,101.0,40.9,160.0
6587,0,77,195.0,99.0,11.0,97.0,39.6,80.0
6588,0,28,178.0,85.0,13.0,95.0,40.0,56.0
6589,0,71,196.0,99.0,15.0,87.0,40.0,83.0
6590,0,69,169.0,69.0,6.0,92.0,39.7,33.0
6591,0,32,186.0,86.0,3.0,80.0,38.5,7.0
6592,1,69,168.0,67.0,26.0,104.0,40.9,170.0
6593,1,25,170.0,66.0,16.0,90.0,40.3,68.0
6594,0,26,189.0,89.0,19.0,95.0,40.5,82.0
6595,1,79,163.0,60.0,3.0,81.0,39.0,13.0
6596,1,73,184.0,83.0,25.0,121.0,40.6,205.0
6597,1,79,164.0,66.0,18.0,96.0,40.1,106.0
6598,0,35,185.0,88.0,30.0,110.0,40.7,210.0
6599,1,37,167.0,62.0,3.0,78.0,38.8,10.0
6600,1,77,170.0,66.0,11.0,96.0,39.8,64.0
6601,1,33,166.0,65.0,19.0,100.0,40.3,105.0
6602,1,55,161.0,61.0,23.0,110.0,40.7,161.0
6603,0,21,172.0,69.0,3.0,92.0,38.6,10.0
6604,1,74,163.0,62.0,23.0,102.0,40.8,149.0
6605,1,79,163.0,63.0,8.0,86.0,39.9,39.0
6606,1,25,154.0,56.0,5.0,82.0,39.0,18.0
6607,0,53,182.0,81.0,5.0,84.0,39.3,19.0
6608,0,28,197.0,89.0,28.0,106.0,40.9,170.0
6609,0,33,183.0,81.0,20.0,90.0,40.3,75.0
6610,0,22,163.0,65.0,19.0,98.0,40.4,77.0
6611,0,59,201.0,110.0,8.0,86.0,39.6,40.0
6612,0,46,187.0,88.0,7.0,97.0,39.5,39.0
6613,0,20,169.0,75.0,5.0,87.0,38.6,13.0
6614,1,47,174.0,69.0,14.0,83.0,40.4,54.0
6615,1,54,141.0,48.0,18.0,103.0,40.3,116.0
6616,0,45,176.0,79.0,6.0,90.0,39.3,26.0
6617,0,52,197.0,102.0,30.0,107.0,41.0,230.0
6618,0,51,181.0,84.0,3.0,75.0,38.5,7.0
6619,0,74,184.0,94.0,29.0,109.0,41.0,257.0
6620,1,25,154.0,54.0,13.0,87.0,40.2,54.0
6621,0,36,180.0,85.0,23.0,109.0,40.6,157.0
6622,1,64,182.0,78.0,8.0,97.0,39.4,44.0
6623,0,76,196.0,97.0,13.0,90.0,40.0,80.0
6624,0,50,183.0,89.0,28.0,106.0,40.6,200.0
6625,1,26,160.0,56.0,12.0,97.0,40.3,62.0
6626,1,36,179.0,73.0,14.0,88.0,40.1,58.0
6627,1,30,166.0,61.0,25.0,105.0,40.8,151.0
6628,0,41,189.0,91.0,14.0,95.0,40.0,71.0
6629,1,21,180.0,69.0,5.0,91.0,39.5,21.0
6630,0,42,182.0,78.0,20.0,95.0,40.6,97.0
6631,0,64,180.0,82.0,12.0,96.0,40.4,74.0
6632,1,47,159.0,56.0,2.0,90.0,38.1,10.0
6633,0,48,175.0,75.0,17.0,95.0,40.3,87.0
6634,1,66,173.0,71.0,9.0,92.0,39.9,46.0
6635,1,55,163.0,67.0,30.0,110.0,40.9,208.0
6636,1,26,166.0,60.0,28.0,107.0,41.1,174.0
6637,1,26,181.0,73.0,1.0,75.0,37.8,3.0
6638,1,26,159.0,58.0,8.0,84.0,39.6,30.0
6639,0,45,196.0,94.0,10.0,91.0,39.9,48.0
6640,1,34,169.0,65.0,2.0,82.0,37.8,7.0
6641,0,43,190.0,96.0,11.0,98.0,39.7,63.0
6642,1,25,156.0,60.0,19.0,102.0,40.2,107.0
6643,0,62,195.0,95.0,13.0,95.0,40.2,81.0
6644,1,39,164.0,58.0,25.0,106.0,40.6,159.0
6645,0,66,198.0,97.0,10.0,85.0,39.8,49.0
6646,0,62,164.0,64.0,10.0,86.0,40.1,42.0
6647,0,44,189.0,91.0,16.0,89.0,40.1,69.0
6648,0,42,197.0,97.0,12.0,95.0,40.0,63.0
6649,1,42,155.0,57.0,22.0,110.0,40.6,151.0
6650,0,70,169.0,73.0,16.0,99.0,40.3,107.0
6651,1,22,157.0,55.0,20.0,97.0,40.5,103.0
6652,1,59,140.0,47.0,24.0,99.0,40.6,146.0
6653,1,79,164.0,66.0,17.0,99.0,40.3,105.0
6654,0,63,193.0,94.0,2.0,83.0,37.9,9.0
6655,1,44,156.0,55.0,29.0,107.0,40.9,191.0
6656,1,43,152.0,54.0,19.0,95.0,40.5,101.0
6657,1,25,170.0,68.0,23.0,90.0,40.5,98.0
6658,1,30,157.0,52.0,23.0,96.0,40.5,120.0
6659,0,32,174.0,76.0,9.0,98.0,39.4,43.0
6660,0,45,172.0,75.0,28.0,109.0,40.9,198.0
6661,0,43,178.0,81.0,13.0,93.0,40.0,61.0
6662,0,34,189.0,89.0,30.0,114.0,40.8,227.0
6663,1,57,170.0,66.0,10.0,92.0,39.4,51.0
6664,1,28,162.0,58.0,4.0,75.0,38.8,11.0
6665,0,77,187.0,92.0,25.0,99.0,40.6,186.0
6666,0,25,187.0,86.0,26.0,95.0,40.5,110.0
6667,1,58,175.0,73.0,14.0,99.0,40.2,80.0
6668,0,38,177.0,76.0,4.0,86.0,39.1,13.0
6669,0,69,180.0,83.0,20.0,100.0,40.7,141.0
6670,0,40,179.0,77.0,17.0,100.0,40.5,94.0
6671,0,51,195.0,93.0,21.0,99.0,40.4,131.0
6672,1,20,165.0,59.0,29.0,100.0,41.0,155.0
6673,1,21,155.0,55.0,29.0,112.0,40.9,195.0
6674,1,44,160.0,59.0,26.0,106.0,40.6,167.0
6675,1,27,167.0,69.0,15.0,90.0,40.4,64.0
6676,1,23,177.0,78.0,20.0,96.0,40.5,94.0
6677,0,27,180.0,80.0,11.0,95.0,40.0,46.0
6678,1,35,171.0,70.0,6.0,96.0,39.4,30.0
6679,1,29,176.0,72.0,13.0,95.0,40.2,62.0
6680,1,29,161.0,61.0,15.0,91.0,40.3,68.0
6681,1,35,157.0,61.0,7.0,88.0,39.7,30.0
6682,1,29,182.0,76.0,5.0,86.0,39.1,19.0
6683,0,42,172.0,80.0,1.0,78.0,37.8,2.0
6684,1,76,167.0,65.0,10.0,83.0,39.9,44.0
6685,0,76,183.0,82.0,19.0,101.0,40.5,142.0
6686,1,27,168.0,72.0,19.0,106.0,40.7,113.0
6687,1,54,163.0,60.0,10.0,94.0,39.8,53.0
6688,1,22,162.0,56.0,2.0,82.0,38.2,7.0
6689,0,60,188.0,94.0,10.0,92.0,39.8,56.0
6690,1,38,165.0,66.0,9.0,93.0,39.5,43.0
6691,0,36,201.0,105.0,1.0,75.0,37.4,2.0
6692,1,31,161.0,60.0,2.0,82.0,38.3,7.0
6693,0,35,173.0,70.0,27.0,102.0,40.8,146.0
6694,0,44,183.0,84.0,3.0,84.0,38.4,10.0
6695,0,28,181.0,82.0,3.0,83.0,38.6,7.0
6696,0,21,173.0,76.0,5.0,86.0,39.2,12.0
6697,0,25,171.0,72.0,29.0,111.0,40.7,184.0
6698,0,25,176.0,73.0,1.0,83.0,37.3,2.0
6699,0,61,184.0,83.0,12.0,86.0,39.9,54.0
6700,1,53,159.0,57.0,23.0,105.0,40.7,150.0
6701,1,78,158.0,55.0,14.0,96.0,40.0,84.0
6702,1,29,157.0,55.0,18.0,102.0,40.2,104.0
6703,0,58,162.0,63.0,9.0,88.0,39.4,38.0
6704,0,40,187.0,90.0,14.0,89.0,40.1,58.0
6705,0,49,205.0,104.0,11.0,95.0,39.8,63.0
6706,1,21,165.0,61.0,3.0,84.0,38.7,11.0
6707,0,25,203.0,105.0,29.0,112.0,40.8,209.0
6708,0,20,166.0,71.0,14.0,96.0,40.1,53.0
6709,1,27,184.0,73.0,13.0,91.0,40.3,56.0
6710,1,78,164.0,66.0,27.0,111.0,40.8,201.0
6711,1,33,158.0,60.0,1.0,76.0,37.7,3.0
6712,1,42,166.0,68.0,8.0,86.0,39.6,33.0
6713,0,35,187.0,87.0,28.0,111.0,40.8,200.0
6714,0,53,171.0,81.0,8.0,96.0,39.2,45.0
6715,1,65,178.0,78.0,17.0,99.0,40.5,98.0
6716,1,28,165.0,64.0,27.0,109.0,41.0,173.0
